Gun,Skin,Image,Price Link,Min_Price,Max_Price
MAC-10,Button Masher,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tYWMxMF9jdV9tYWMxMF9wb3J0YWJsZV9saWdodC44NDdmMWM5MjJiNjIyN2FiYTVkMjRiYWFkOWQxZDcxOTYxMmY2NjBiLnBuZw--/auto/auto/85/notrim/03de032b5098e3f2f7f653fc7f4e43b9.webp,https://csgoskins.gg/items/mac-10-button-masher,$0.43,$5.74
MAC-10,Calf Skin,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tYWMxMF9nc19tYWMxMF9jaGVja2VyX2xpZ2h0LjhjMGI3NGZlMGRkYTZmNDdlYjY4NTUxYWZkNzQwODYxYTQzYjBmN2MucG5n/auto/auto/85/notrim/7d348f812b9ad5afe305453c22549bf5.webp,https://csgoskins.gg/items/mac-10-calf-skin,$0.02,$0.44
MAC-10,Candy Apple,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tYWMxMF9zb19yZWRfbGlnaHQuMTk2NGM3NThiOWM1NTRmNDE2YzUxYmI5YTlmYTE1MDhkZjUwMGIxZi5wbmc-/auto/auto/85/notrim/48838e67e3d66933ec9eb16bbb415669.webp,https://csgoskins.gg/items/mac-10-candy-apple,$0.15,$0.39
PP-Bizon,Candy Apple,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iaXpvbl9zb19yZWRfbGlnaHQuNzRhZDQ2YTdlY2ZiZDVlM2NlNWYyOGE1MjllZjc1NmYzYzY2NzQ3Ny5wbmc-/auto/auto/85/notrim/e528e198c129e7ab763c50a8cbc9e2b1.webp,https://csgoskins.gg/items/pp-bizon-candy-apple,$0.04,$0.08
MP9,Capillary,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfY3VfbXA5X3ZlaW5fbGlnaHQuMDNiYTQxZTNlMjI5MzIxZmU5ZjgzN2YxMjQ5NTlmMjAzZjE0ODUwZC5wbmc-/auto/auto/85/notrim/2e23e8585abbd783cb67adcad26a23e1.webp,https://csgoskins.gg/items/mp9-capillary,$0.24,$1.08
UMP-45,Caramel,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl91bXA0NV9zb19jYXJhbWVsX2xpZ2h0Ljk1NjcxMWM3ZmNkNjliMzQ3NzFiZDc2ZGM5ZjRiMGMzYWZmYmRjZTMucG5n/auto/auto/85/notrim/90fe2e161836acb50b3cfbfe50fc9cf1.webp,https://csgoskins.gg/items/ump-45-caramel,$11.04,$69.22
UMP-45,Carbon Fiber,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl91bXA0NV9hbV9jYXJib25fZmliZXJfbGlnaHQuNTg5Y2Y1NjdhNTQwNzUxMDI5M2Y1YjQ3OGQ3YzMyNWU1OWJlMTIwNS5wbmc-/auto/auto/85/notrim/b544d67b20b7bb76d1d25e8a04f091bb.webp,https://csgoskins.gg/items/ump-45-carbon-fiber,$0.07,$0.12
PP-Bizon,Carbon Fiber,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iaXpvbl9hbV9jYXJib25fZmliZXJfbGlnaHQuNTAzYzVlYzY0MzVjMGI2OTdlOTBkYzE0MTYwNTkxMzZmOTEzMGY3OC5wbmc-/auto/auto/85/notrim/b9d8a35643ba26f0b224378261ad98ef.webp,https://csgoskins.gg/items/pp-bizon-carbon-fiber,$9.63,$11.54
MAC-10,Carnivore,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tYWMxMF9hcV9tYWNfMTBfYWxpZW5fY2Ftb19saWdodC5iNDRlYzQ3OTQ3OTJjNzc3ZjA3NzBlMjdmYmMyZGQ5YjI1ZWE3ZDEwLnBuZw--/auto/auto/85/notrim/c8d1bee6f681c40ba1e2c8dd2b19e576.webp,https://csgoskins.gg/items/mac-10-carnivore,$0.30,$2.52
MAC-10,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tYWMxMF9hcV9vaWxlZF9saWdodC4wOWQ0YWE0MzNhYTUyMjVhNDEwMmRmNzFiOGMxNWQ2ZDRkNWI4ZGM5LnBuZw--/auto/auto/85/notrim/5234b4fb53a7be552505fbb55fd2daf6.webp,https://csgoskins.gg/items/mac-10-case-hardened,$76.69,$124.70
MAC-10,Cat Fight,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tYWMxMF9tYWMxMF9rYW1pY2F0emVfbGlnaHQuN2ZiNTg1YTYyYzE4NGY5YmYyMDcxZDg5NmM4NDdmMDA3YjE1MWU5NS5wbmc-/auto/auto/85/notrim/cf7c7128cac3f3ea2dd7d329efacec44.webp,https://csgoskins.gg/items/mac-10-cat-fight,$0.61,$6.15
PP-Bizon,Chemical Green,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iaXpvbl9zb19ncmV5X251Y2xlYXJfZ3JlZW5fYml6b25fbGlnaHQuMTMzZTk0ODMyYTAyOTdjY2IzOTUyYWIzOTNhYTE0NzNhNzA0NTI0Yy5wbmc-/auto/auto/85/notrim/22b95a3f15789f24e4090c20ee1f6ea3.webp,https://csgoskins.gg/items/pp-bizon-chemical-green,$4.88,$18.51
P90,Chopper,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wOTBfZ3NfcDkwX2Z1bGxfdGhyb3R0bGVfbGlnaHQuMmQ2ODI5NWRmZmRkOTAyZDA5OGNiZTRjMTNhY2ExZjE1NjVkNjZmMS5wbmc-/auto/auto/85/notrim/2e8298c9e5007df4e529ad34bbc7c04b.webp,https://csgoskins.gg/items/p90-chopper,$1.01,$5.46
MP7,Cirrus,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDdfZ3NfZmluYWxfcG9vbGRlYWR2Ml9saWdodC5hYWJiMTZmZGM2YjViNjYxMjBlYjU2NWYyZDE4MjRhOGUyZDA0MmNjLnBuZw--/auto/auto/85/notrim/c163fa645419d7645b36634f0303282a.webp,https://csgoskins.gg/items/mp7-cirrus,$0.56,$1.73
MAC-10,Classic Crate,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tYWMxMF9nc19tYWMxMF9kdXN0X2NyYXRlX2xpZ2h0LjUwMWI0NTUxNjBjMmJmNjkyMjdiOGZhMTlkMjkwMTQxYzk0ZjhlM2MucG5n/auto/auto/85/notrim/32cc108477e143e2cfd9a29b51b2751c.webp,https://csgoskins.gg/items/mac-10-classic-crate,$0.19,$1.90
PP-Bizon,Cobalt Halftone,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iaXpvbl9hbV90dXJxb2lzZV9oYWxmdG9uZV9saWdodC42ZjQxYmFhZDA0ZWNlYmU0YWYxOWE2NTU4N2E2MmVjODc3OTIwZmY1LnBuZw--/auto/auto/85/notrim/17398880a68d7e412768276be662f78d.webp,https://csgoskins.gg/items/pp-bizon-cobalt-halftone,$0.71,$4.32
MP9,Cobalt Paisley,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfaHllX2JsdWVfcGFpc2xleV9saWdodC5hZWJhZmY3ZTM0ODAyOGYwMDk5OGUyMzA5NDU5YjBmMDcwMWNiZjM3LnBuZw--/auto/auto/85/notrim/7f923d183ad5eca594537edc19f139ca.webp,https://csgoskins.gg/items/mp9-cobalt-paisley,$0.36,$3.00
P90,Cocoa Rampage,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wOTBfaHlfcDkwX2Rpbm9fcmFtcGFnZV9saWdodC4wYzQ5ZjYxNzE4YTRjYTg5ODAwY2RmMzM0OGE1OTk0NzcxZjg4MmJmLnBuZw--/auto/auto/85/notrim/51be29a52ecd2a070ad0bad635d5febb.webp,https://csgoskins.gg/items/p90-cocoa-rampage,$0.56,$2.14
P90,Cold Blooded,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wOTBfYW1fc2xpdGhlcl9wOTBfbGlnaHQuYjQzOTczNzliYTZiMTI3MTMxNTYwZTRiYjg3M2VmMTNmMzRiNGNkNi5wbmc-/auto/auto/85/notrim/179cb1cb36f39807d35a80bbc97cca7b.webp,https://csgoskins.gg/items/p90-cold-blooded,$54.51,$62.23
PP-Bizon,Cold Cell,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iaXpvbl9zcF93YXhfcnViX2Jpem9uX2xpZ2h0LjgzZWM1MzMxOGVkYjMxMWNiNTU3ZDc4ZTcwYzk4YTZiNTNhZWNiMWEucG5n/auto/auto/85/notrim/6e4b2e348b1ef9ccd1d8e51137dbcf03.webp,https://csgoskins.gg/items/pp-bizon-cold-cell,$0.04,$0.15
MAC-10,Commuter,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tYWMxMF9jdV9sdWdnYWdlX21hYzEwX2xpZ2h0LjE1NGY3NDkxY2UzOTEwOWY4OTgwMDQyYTIwMDg2NWMwZTg1YjcxZmUucG5n/auto/auto/85/notrim/b27f8d0d003213b5e1288865b6a72081.webp,https://csgoskins.gg/items/mac-10-commuter,$7.20,$28.90
MP5-SD,Condition Zero,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDVzZF9nc19tcDVfY29uZGl0aW9uemVyb19saWdodC45ZGUyZWVmZDc1ZDgxZTMxODg3ZTI0YWY0NTA4OTU4ZmE3M2VhMmVhLnBuZw--/auto/auto/85/notrim/32a3b8a72b1e20cc25bc2d9eefe9aa19.webp,https://csgoskins.gg/items/mp5-sd-condition-zero,$0.51,$3.39
UMP-45,Continuum,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl91bXA0NV91bXA0NV9pbGx1bWluYV92Ml9saWdodC43ZTdmMTM2M2Y5MzU4ODkyZmNmYWYzNjhiNDlhZTY1MmU1NWY4YzBjLnBuZw--/auto/auto/85/notrim/4410c3eaba44e0baea32cd80d1787b3b.webp,https://csgoskins.gg/items/ump-45-continuum,$0.52,$5.90
MAC-10,Copper Borre,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tYWMxMF9hbV9rbm90c19icm93bl9saWdodC45NzhkZDMwNjcyOTkzNWQ3Y2M4OTFiMGE4ODkzYzRhOTk3Mzk1MGQ3LnBuZw--/auto/auto/85/notrim/fa1b7d037420048b6025567918c7ddf8.webp,https://csgoskins.gg/items/mac-10-copper-borre,$102.47,$173.30
MP5-SD,Co-Processor,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDVzZF9hbV9jaXJjdWl0Ym9hcmRfYXF1YV9saWdodC5kM2Q3NmQwYTcxMjNhMDlkNDhjYjExZjk1NGY0NDBhOTg4ZTFjMGI1LnBuZw--/auto/auto/85/notrim/5558f978dd91c52d79fd84b6a6f8b764.webp,https://csgoskins.gg/items/mp5-sd-co-processor,$0.10,$0.50
MP7,Coral Paisley,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDdfaHllX3BhaXNsZXlfd2FybV9saWdodC45Yjg1ODA4NzA1ZGFhNGY2YTRhMmIzZmEzOGJhYzU2Mjg3MDI3YTg3LnBuZw--/auto/auto/85/notrim/08abc14e359678c2a057817b4bfc098f.webp,https://csgoskins.gg/items/mp7-coral-paisley,$0.16,$4.22
UMP-45,Corporal,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl91bXA0NV9jdV91bXBfY29ycG9yYWxfbGlnaHQuM2MxODg0NzZlYTljNmMzODU0MTQ5MzE1ZDFlYTIzMjU5M2RlMTE3My5wbmc-/auto/auto/85/notrim/9cbf36305af4dbfdd20af883079d1832.webp,https://csgoskins.gg/items/ump-45-corporal,$0.33,$2.27
UMP-45,Crime Scene,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl91bXA0NV9jdV91bXBfY3JpbWVfc2NlbmVfbGlnaHQuYTg0YzJiMWM3ZWFkMDM5MjMyNjQyYWNhYmQ0YjBkMDFlNTU5MzYyMy5wbmc-/auto/auto/85/notrim/9e4d72f517903892fbbb3cfa6d64f030.webp,https://csgoskins.gg/items/ump-45-crime-scene,$94.95,$113.21
UMP-45,Crimson Foil,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl91bXA0NV9nc2NoX3Nwb3J0X3VtcDQ1X2xpZ2h0LjBjYTljNGRhYjQ4NzMyN2IyMmY0OGUzZDdjMTdhMDU0Mzc2ZTE4OTUucG5n/auto/auto/85/notrim/3da3f9791310b45bcc7f24b6871095be.webp,https://csgoskins.gg/items/ump-45-crimson-foil,$5.05,$14.88
MAC-10,Curse,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tYWMxMF9jdV9tYWMxMF9kZWNheV9saWdodC43MGM0MmM2ZDI2ODBlMTIzNWJkMzAzMmJhNTQ5N2FlYWI4OGJlMjg2LnBuZw--/auto/auto/85/notrim/fc97f76ad63292860e715d4ecbea9490.webp,https://csgoskins.gg/items/mac-10-curse,$8.14,$19.98
MP9,Dark Age,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfYW1fbWV0YWxfaW5sYXlfbGlnaHQuMjMzNmZhMWI3MGFiNDdmMjliZTNlZTllMTVkYTdlZDYxMWVmZWQ4YS5wbmc-/auto/auto/85/notrim/8755bd788b71006e99a9502d024e292c.webp,https://csgoskins.gg/items/mp9-dark-age,$93.42,$134.62
MP9,Dart,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfY3VfbXA5X2NoZXZyb25fbGlnaHQuMGFjMzUzOGYwMjI4ZTU1ZjgyYjM4YWY1NmRlM2EyOWMxMGJjZWJmYi5wbmc-/auto/auto/85/notrim/b75a834906965df5845ed20b7a4384c2.webp,https://csgoskins.gg/items/mp9-dart,$0.51,$2.57
UMP-45,Day Lily,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl91bXA0NV9oeV9ibG9vbV9yZWRfbGlnaHQuMDVhYTI4NTQ5Zjg5Y2Q1OGY5MTNiYTg4ZGY5OTlhNTVlMmVmNDcyMi5wbmc-/auto/auto/85/notrim/f2acc871fdf9c82d1f34c207a517ba3f.webp,https://csgoskins.gg/items/ump-45-day-lily,$74.23,$141.45
MP9,Deadly Poison,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfY3VfbXA5X2RlYWRseV9wb2lzb25fbGlnaHQuYTg2ZWQ4ODlhM2M4NjFhMjFmZjFmMWViYjc2MDA1YzllYjc5ZjliMS5wbmc-/auto/auto/85/notrim/b05c915d57d76ae98e35fd236e060bff.webp,https://csgoskins.gg/items/mp9-deadly-poison,$0.28,$5.32
P90,Death by Kitty,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wOTBfY3VfY2F0c2t1bGxzX3A5MF9saWdodC40N2YzYmIwMmU1MDZiMGQyZGM3MWVhNjNlMmYzZmM5MWUxOTBkNzAwLnBuZw--/auto/auto/85/notrim/d1dfdd962ff14116fe2d66b432b9ca83.webp,https://csgoskins.gg/items/p90-death-by-kitty,$76.45,$121.74
P90,Death Grip,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wOTBfaHlfcDkwX2JhcmVib25lc19ibHVlX2xpZ2h0LjA2NTQxY2YwZDMzMTcwZmVlZDk4OGZmNjhhMjUwNzY2NmFiNjIzNjcucG5n/auto/auto/85/notrim/da84678761d3e30bf802feae8447e379.webp,https://csgoskins.gg/items/p90-death-grip,$19.22,$46.76
PP-Bizon,Death Rattle,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iaXpvbl9oeV9uZXJvZGlhX2xpZ2h0LjAxOWYwMmEyZWY4NmYxYTQxM2Q3YTU4YjIxMTc0NjY4Nzg4MWI1YjMucG5n/auto/auto/85/notrim/ade377f8322121affad204cce339ad0e.webp,https://csgoskins.gg/items/pp-bizon-death-rattle,$0.48,$8.71
UMP-45,Delusion,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl91bXA0NV9zcF91bXA0NV9kLXZpc2lvbnNfbGlnaHQuYzE1YzNiNGJmNzM4ZWZjZjFhZmEyYjY5MDRiZGRlMGRkYzgxMDc5Yy5wbmc-/auto/auto/85/notrim/cf070a19a1172e3379f128af5e7950eb.webp,https://csgoskins.gg/items/ump-45-delusion,$0.47,$3.62
MAC-10,Derailment,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tYWMxMF9tYWMxMF90cmFpbl9jcmFzaF9saWdodC42MzYxYmU0NWExN2IyZTMxMjc5ZWRkZjFhNTY1M2QwMzk0YzYyMGZmLnBuZw--/auto/auto/85/notrim/445b19568b78b256cdaecbf89cd17d7a.webp,https://csgoskins.gg/items/mac-10-derailment,$3.30,$24.36
P90,Desert DDPAT,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wOTBfaHlfZGRwYXRfZGVzZXJ0X2xpZ2h0LmVhZTg5NmQwNTI4Yjk3NTIwNzEzZjJmZDYxZTc4YzJlNDJjNDJhMTAucG5n/auto/auto/85/notrim/9fee7cd4babc4adfa82e8abc00344b38.webp,https://csgoskins.gg/items/p90-desert-ddpat,$0.38,$0.61
P90,Desert Halftone,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wOTBfaHRfc2ltcGxlX2NhbW9fbGlnaHQuN2E1OWJlOTEyNWVjNzMyZjE4YjBjNmYzOGU4NDFjMDAxOGQwOTJjMy5wbmc-/auto/auto/85/notrim/3dae5841009fc049557613642ffef4c4.webp,https://csgoskins.gg/items/p90-desert-halftone,$0.01,$0.02
MP5-SD,Desert Strike,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDVzZF9jdV9tcDVfZGVzZXJ0X3N0cmlrZV9saWdodC4wY2Y2NDdmZjk5MGU3MzJlNmMzYzkzNzEyNjA0OTY2NTc3NzgwZWJmLnBuZw--/auto/auto/85/notrim/bbd011e740438d6bdbd2361872294197.webp,https://csgoskins.gg/items/mp5-sd-desert-strike,$0.09,$1.10
P90,Desert Warfare,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wOTBfY3VfcDkwX3Njb3JwaXVzX2xpZ2h0LmU4MTdmMmRhNDJkMTlhNTU0NDg2NjU5YzY4ZjQyZWQ2NjJmOTliOGEucG5n/auto/auto/85/notrim/a4df2b73908f23c66dfba27776df172d.webp,https://csgoskins.gg/items/p90-desert-warfare,$1.86,$6.54
MP5-SD,Dirt Drop,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDVzZF9zcF90YXBlX3Nob3J0X3JhbGx5X2xpZ2h0LmFkYTc3ZTM5YTg2MzExMjlhYmYzZTMyMGM5ZGZmNGY2MTg2N2UwYTgucG5n/auto/auto/85/notrim/7473efdd4809310c6975bd6dfc063ba1.webp,https://csgoskins.gg/items/mp5-sd-dirt-drop,$0.01,$0.18
MAC-10,Disco Tech,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tYWMxMF9jdV9tYWMxMF9uYWNyZV9saWdodC4wN2Q1NTdlOGRjMjc5OGY2MzUzNWU0NGNmMGY3NjdlNDdhNTFlNDVlLnBuZw--/auto/auto/85/notrim/d895b01fe87000c4e6b74e75405e5bc8.webp,https://csgoskins.gg/items/mac-10-disco-tech,$5.11,$41.66
