Gun,Skin,Image,Price Link,Min_Price,Max_Price
Talon Knife,Boreal Forest,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV93aWRvd21ha2VyX2h5X2ZvcmVzdF9ib3JlYWxfbGlnaHQuNGY2YTk5NzhiOGY5ZDdkNmEwZDg1YWZkNDE1ZDE1NjU0MmQxMjQwMC5wbmc-/auto/auto/85/notrim/ac0e6c955d12aa52a1735d33c7d63b9b.webp,https://csgoskins.gg/items/talon-knife-boreal-forest,$194.53,$470.64
Survival Knife,Boreal Forest,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9jYW5pc19oeV9mb3Jlc3RfYm9yZWFsX2xpZ2h0LjYwOWQ3Njg2NzI0MzhlOGJmOTY3OTNmZjcwY2QzNTZkNjFlOGMzNWMucG5n/auto/auto/85/notrim/be10a3aeca4307aad88529318440766b.webp,https://csgoskins.gg/items/survival-knife-boreal-forest,$50.25,$95.88
Skeleton Knife,Boreal Forest,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9za2VsZXRvbl9oeV9mb3Jlc3RfYm9yZWFsX2xpZ2h0LmQzMDc5NWI4ZDEwMTg0ZTg4MDJjYmM3ZmYwNzE1YmJkYzA3NjI4ZmYucG5n/auto/auto/85/notrim/24e0c9975291cdf15463b1ad44591c8b.webp,https://csgoskins.gg/items/skeleton-knife-boreal-forest,$110.46,$258.81
M9 Bayonet,Boreal Forest,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9tOV9iYXlvbmV0X2h5X2ZvcmVzdF9ib3JlYWxfbGlnaHQuNGY0ZmQ0OWI0OTYxMzE1MTI2ODU2MjM5MzhjYTlkOWRjMWVkNDlhYy5wbmc-/auto/auto/85/notrim/60e86780f11ddd7c13600267ac2a363e.webp,https://csgoskins.gg/items/m9-bayonet-boreal-forest,$285.70,"$1,006.36"
Navaja Knife,Boreal Forest,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9neXBzeV9qYWNra25pZmVfaHlfZm9yZXN0X2JvcmVhbF9saWdodC5mMmQ0YWZlNDUyM2ZiZjMwODQ1NGZlMDNiYTgwMTZjNmY5NjQxMmM3LnBuZw--/auto/auto/85/notrim/b6b69431b7a2ddb9e607857e5c7b1d67.webp,https://csgoskins.gg/items/navaja-knife-boreal-forest,$46.35,$144.72
Paracord Knife,Boreal Forest,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9jb3JkX2h5X2ZvcmVzdF9ib3JlYWxfbGlnaHQuMzVhZTk0NWRmYTliMDE4OTM0MGE0ZmZmN2FlNDQ2NTQ2NjM0OTVhMi5wbmc-/auto/auto/85/notrim/a0f774345ece73b6341c55a65d585951.webp,https://csgoskins.gg/items/paracord-knife-boreal-forest,$50.09,$150.00
Gut Knife,Boreal Forest,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9ndXRfaHlfZm9yZXN0X2JvcmVhbF9saWdodC41ZjE4NTVjYjZjODg3MTVjY2YwYWY1YjgyMzkxYTk2ZjYwZGYwMDM4LnBuZw--/auto/auto/85/notrim/3c6029dbb697a10b6f98fbd3eab5892b.webp,https://csgoskins.gg/items/gut-knife-boreal-forest,$52.03,$300.00
Karambit,Boreal Forest,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9rYXJhbWJpdF9oeV9mb3Jlc3RfYm9yZWFsX2xpZ2h0LjBjZDQxMmUzYjEwZDkxY2YxZTYxNzBkOTE5NmNmMmUzYjJlNTdjOTgucG5n/auto/auto/85/notrim/e591b4e24ba292898c2a3b52c762548d.webp,https://csgoskins.gg/items/karambit-boreal-forest,$380.69,$925.84
Ursus Knife,Boreal Forest,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV91cnN1c19oeV9mb3Jlc3RfYm9yZWFsX2xpZ2h0LjhkOTg5NjI0OGQ2MmUyY2FjNTI4MDFlNDk5NWRmNzMwYTY2ZjM0MzYucG5n/auto/auto/85/notrim/43d5a575bddd43a459d83e697089d77f.webp,https://csgoskins.gg/items/ursus-knife-boreal-forest,$60.37,$172.54
Falchion Knife,Boreal Forest,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9mYWxjaGlvbl9oeV9mb3Jlc3RfYm9yZWFsX2xpZ2h0LmI0ZTc2ODA2YTY5M2YwNzk3OTc4MDQwOGJmOGM4Zjk3ZWU4NWNkMjkucG5n/auto/auto/85/notrim/ad0d13c04eae0ae24ff42579a9ccc089.webp,https://csgoskins.gg/items/falchion-knife-boreal-forest,$66.86,$195.93
Shadow Daggers,Boreal Forest,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9wdXNoX2h5X2ZvcmVzdF9ib3JlYWxfbGlnaHQuNjNiYjdlYjJkNGM5MTgwZDgwOGExNTBkM2M1OWFlZTRkYTZlMGU3Mi5wbmc-/auto/auto/85/notrim/4dff4cde11d2c2e8c963f1f6b4465660.webp,https://csgoskins.gg/items/shadow-daggers-boreal-forest,$48.22,$113.74
Classic Knife,Boreal Forest,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9jc3NfaHlfZm9yZXN0X2JvcmVhbF9saWdodC4wYjJjZmViZGM5YjIwOWI3MDRlNjcwMzE3OTIwNWU4ZGMwMDFiMWE5LnBuZw--/auto/auto/85/notrim/d146cdf88dbf2ea138444e5e6b61644c.webp,https://csgoskins.gg/items/classic-knife-boreal-forest,$78.98,$240.73
Stiletto Knife,Boreal Forest,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9zdGlsZXR0b19oeV9mb3Jlc3RfYm9yZWFsX2xpZ2h0LmE3MjU4MjNmZmMzYmM5MDY5MzQwMDU4ZmVlNDEyYWUyY2EyM2Y1ZWUucG5n/auto/auto/85/notrim/15cdf89b90a2ccffaf56bc38f9e2e9f2.webp,https://csgoskins.gg/items/stiletto-knife-boreal-forest,$119.19,$287.42
Bowie Knife,Boreal Forest,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9zdXJ2aXZhbF9ib3dpZV9oeV9mb3Jlc3RfYm9yZWFsX2xpZ2h0LjA0MWNlZjYyM2YxOGMzM2Q2NWI4OTRlZThkYjRlYTI4MTNiOTY4ZWYucG5n/auto/auto/85/notrim/8f2a9137a58d136749ab379fb819b762.webp,https://csgoskins.gg/items/bowie-knife-boreal-forest,$58.95,$155.52
Flip Knife,Boreal Forest,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9mbGlwX2h5X2ZvcmVzdF9ib3JlYWxfbGlnaHQuYTk5YzU2OTY1ZGI5OTQwYTNiMzc2YTUwYTM5ZjFiZGYxOTliMjRiYi5wbmc-/auto/auto/85/notrim/9c689c93597483b83118fbbe646f7130.webp,https://csgoskins.gg/items/flip-knife-boreal-forest,$96.50,$224.40
Huntsman Knife,Boreal Forest,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV90YWN0aWNhbF9oeV9mb3Jlc3RfYm9yZWFsX2xpZ2h0LjczY2MyODI5OGU2YTZhNzEyOTVlY2ViY2I2YTlhNjA4OWU3NTFjZTQucG5n/auto/auto/85/notrim/cfcc72b1dd1bf7f83e1024e691efd8d5.webp,https://csgoskins.gg/items/huntsman-knife-boreal-forest,$62.95,$280.38
Bayonet,Boreal Forest,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iYXlvbmV0X2h5X2ZvcmVzdF9ib3JlYWxfbGlnaHQuYTQ2NDU1YjhlZWNhNTYxNWYxYmU5NzdjNWU3NTRlNWY4MzIwYzdhZS5wbmc-/auto/auto/85/notrim/7a759723bbc9b7cc5433004ba254db1c.webp,https://csgoskins.gg/items/bayonet-boreal-forest,$118.62,$399.95
Huntsman Knife,Bright Water,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV90YWN0aWNhbF9oeV9vY2Vhbl9rbmlmZV85MF9saWdodC5kYmMyOGZhZWE3NDBiMjU1OWE3YzVmZmQ3MDhmN2I4YjQzYmZhMzVmLnBuZw--/auto/auto/85/notrim/b7aa1936055335767a6d9ed54b5b9e40.webp,https://csgoskins.gg/items/huntsman-knife-bright-water,$65.76,$87.40
Falchion Knife,Bright Water,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9mYWxjaGlvbl9oeV9vY2Vhbl9rbmlmZV85MF9saWdodC44NzUzNTkzN2Q3ZDU2NTVkYTg5ZTg0Y2M1ZWI1N2Y0MGVhOWE3MDRlLnBuZw--/auto/auto/85/notrim/99ac977c37dc1a5b2de34d0be0b61645.webp,https://csgoskins.gg/items/falchion-knife-bright-water,$75.42,$90.53
Butterfly Knife,Bright Water,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9idXR0ZXJmbHlfaHlfb2NlYW5fa25pZmVfOTBfbGlnaHQuMDRiMWY0YzdkZGQ4OTY3YzZkY2Q0MGM2NjFkYmY1MGI2ZWJkZDdmZi5wbmc-/auto/auto/85/notrim/4754a5a860d1cb4ea0903d649ae9db5c.webp,https://csgoskins.gg/items/butterfly-knife-bright-water,$531.39,$698.40
Shadow Daggers,Bright Water,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9wdXNoX2h5X29jZWFuX2tuaWZlXzkwX2xpZ2h0LjJhYmNkMjY2ZTRjNmEzZDBiZjI0M2U4MmJhN2ZkNDYzZDU4ZDdhMzIucG5n/auto/auto/85/notrim/f3be8d852f4f27c538a38dfbd6905927.webp,https://csgoskins.gg/items/shadow-daggers-bright-water,$44.70,$49.11
Bowie Knife,Bright Water,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9zdXJ2aXZhbF9ib3dpZV9oeV9vY2Vhbl9rbmlmZV85MF9saWdodC4xNDg3MWEwNmVkZDViMWI4YjIwYmEzOWY4ODgwZjA0NmE3Y2NhNGNiLnBuZw--/auto/auto/85/notrim/57847c4321ace9e581bd5c32fbce8562.webp,https://csgoskins.gg/items/bowie-knife-bright-water,$59.67,$81.99
Gut Knife,Bright Water,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9ndXRfaHlfb2NlYW5fa25pZmVfbGlnaHQuMzBhMmIyM2M2N2EyMmVlMjIzNTNhYTQ0MGI5ZmY1ZDY5NzMxMTNiNi5wbmc-/auto/auto/85/notrim/83dbe6a796d619b59229c81271de10e6.webp,https://csgoskins.gg/items/gut-knife-bright-water,$58.86,$80.55
Bayonet,Bright Water,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iYXlvbmV0X2h5X29jZWFuX2tuaWZlX2xpZ2h0LjM1MDUxMjdlYmM1YWM1NDg0YWYwZDBkNjZhODhmYWY3YmY4MDU2MGUucG5n/auto/auto/85/notrim/a74ce08e80ea953eaa9fba9fe2017953.webp,https://csgoskins.gg/items/bayonet-bright-water,$145.56,$200.35
M9 Bayonet,Bright Water,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9tOV9iYXlvbmV0X2h5X29jZWFuX2tuaWZlXzkwX2xpZ2h0LjhjZTJkYTQ5Y2I4Y2I0ZDA4ZjMxYjliMTVhZGNiZTQ4OTBmNzk2ZWMucG5n/auto/auto/85/notrim/c961d6fd142ada9595645b2547dae208.webp,https://csgoskins.gg/items/m9-bayonet-bright-water,$330.55,$439.71
Flip Knife,Bright Water,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9mbGlwX2h5X29jZWFuX2tuaWZlX2xpZ2h0LjUyNjk3YjQ5Y2IyNjIxYWJjZTRhZmYwZjA2ZjVkZDZjMmMzODlmNGEucG5n/auto/auto/85/notrim/61cbdfbab38326d4e1f1a74b72dd1b54.webp,https://csgoskins.gg/items/flip-knife-bright-water,$115.03,$126.48
Karambit,Bright Water,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9rYXJhbWJpdF9oeV9vY2Vhbl9rbmlmZV9saWdodC4yMzQ5MDEzNWU0YjY1YWRjMThiMjhlZjRmMGQxZmRmYWI0M2QzZTkzLnBuZw--/auto/auto/85/notrim/e17e56c4821e3a469ad5a40ced0cf8f6.webp,https://csgoskins.gg/items/karambit-bright-water,$435.47,$583.18
Kukri Knife,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9rdWtyaV9hcV9vaWxlZF9saWdodC5hNzYxMjFhNjE4ZDliZTUzMjdkYzAzMDZhNzg1OTJhMDY0YTk3YjgyLnBuZw--/auto/auto/85/notrim/51499aed135cf77dc632bfbcda6b7764.webp,https://csgoskins.gg/items/kukri-knife-case-hardened,$103.38,$209.18
Talon Knife,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV93aWRvd21ha2VyX2FxX29pbGVkX2xpZ2h0LmQ0Zjg2NDY3MzliOTQyNzhiNjA2MDg3MTlkZDg0MGU5MWEyMjliOGQucG5n/auto/auto/85/notrim/55cc4961f129492599bfaaa8eb5c4b48.webp,https://csgoskins.gg/items/talon-knife-case-hardened,$360.00,$844.00
Paracord Knife,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9jb3JkX2FxX29pbGVkX2xpZ2h0LjgyZDZmMWRlMWE4NWExOWZkZjM2ZWIxZTQwYmIwNzY0ZjAxOTA3ZmUucG5n/auto/auto/85/notrim/69ade2dbefe5ff109200bae0b8da2b56.webp,https://csgoskins.gg/items/paracord-knife-case-hardened,$99.15,$231.16
Butterfly Knife,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9idXR0ZXJmbHlfYXFfb2lsZWRfbGlnaHQuNjQwYjgyODI1Yzg5Y2M0Zjk2ZDVmOTRhYTZjOTdmZDY2NmY5NDAyMS5wbmc-/auto/auto/85/notrim/7b02d806bc46a7c48554f497c95f6fbe.webp,https://csgoskins.gg/items/butterfly-knife-case-hardened,$655.19,"$1,310.23"
Survival Knife,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9jYW5pc19hcV9vaWxlZF9saWdodC40ZjIzNzhlODQ0ZTk4YjU3OWYyOTIzNmY4NjU1NDMzNDYzNDcyYzIzLnBuZw--/auto/auto/85/notrim/a847c3d633d7cd52fd100aa706ff0777.webp,https://csgoskins.gg/items/survival-knife-case-hardened,$88.71,$169.45
Skeleton Knife,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9za2VsZXRvbl9hcV9vaWxlZF9saWdodC5jZjU3M2ZlMzMxMDdjZmFhMzE1MTU4OTVlOTkwNTIyYjYzZDYzNzM2LnBuZw--/auto/auto/85/notrim/3f0dd1fb2569f32ba53b39d6681dbd3f.webp,https://csgoskins.gg/items/skeleton-knife-case-hardened,$217.07,$521.62
Falchion Knife,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9mYWxjaGlvbl9hcV9vaWxlZF9saWdodC4xYzU4NTBiMTIzMzFlYmExNmE0NzM0M2JmMjI3Nzg3YjA4NjIxNWRlLnBuZw--/auto/auto/85/notrim/ec34104c66d6c4dd96c9f9d38dcc9cc1.webp,https://csgoskins.gg/items/falchion-knife-case-hardened,$142.69,$331.27
Ursus Knife,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV91cnN1c19hcV9vaWxlZF9saWdodC5mNjgyMDIyNDVjNmI3M2U5OTEzYTlmMzNjZDAzYWJmYjFkN2NjM2IzLnBuZw--/auto/auto/85/notrim/1d48a2489093c09ec34b44f22941a704.webp,https://csgoskins.gg/items/ursus-knife-case-hardened,$111.17,$238.32
Navaja Knife,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9neXBzeV9qYWNra25pZmVfYXFfb2lsZWRfbGlnaHQuZGFhYmI3ZGNhYTc4MjJlMDBiYWJlNTQyYjk1ZmYwNDhhZjk1MTMwZi5wbmc-/auto/auto/85/notrim/7835634b34078d84ae29de42250886ef.webp,https://csgoskins.gg/items/navaja-knife-case-hardened,$77.21,$144.44
Gut Knife,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9ndXRfYXFfb2lsZWRfbGlnaHQuMGJiYmFlMzc5NGNlZWY0NWIyOTk4MDYwOWRmZmJmMmI1NzAzMDY2MS5wbmc-/auto/auto/85/notrim/f3514305c53bef3a7b3189b0ad2d961c.webp,https://csgoskins.gg/items/gut-knife-case-hardened,$89.86,$197.97
Classic Knife,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9jc3NfYXFfb2lsZWRfbGlnaHQuZDUyMDcxNWRjMDgxMTVmNzM3ODI0YWIyM2I0ZTFmMzAwZjNmYjRjNi5wbmc-/auto/auto/85/notrim/96aa8332d98dd51f645ffd0ed5b8ee35.webp,https://csgoskins.gg/items/classic-knife-case-hardened,$118.05,$279.95
Nomad Knife,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9vdXRkb29yX2FxX29pbGVkX2xpZ2h0LjgzZjMzOGIwMThjY2U1YWFhY2JmMDBkYmI2YzJmMzcxNjAzMjhjMTIucG5n/auto/auto/85/notrim/e1f2e374a8ec3752bf1c86c7b82b07fd.webp,https://csgoskins.gg/items/nomad-knife-case-hardened,$139.54,$395.41
Huntsman Knife,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV90YWN0aWNhbF9hcV9vaWxlZF9saWdodC41MDEyODQ1OTBmNjMyMWRlMWI0N2RjMGZlZTRmMDg3NjMwN2U1MmY1LnBuZw--/auto/auto/85/notrim/19485a2f70e265d41b2f7a9c0a6a1fce.webp,https://csgoskins.gg/items/huntsman-knife-case-hardened,$160.06,$344.43
Bowie Knife,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9zdXJ2aXZhbF9ib3dpZV9hcV9vaWxlZF9saWdodC40NzU1MGEzMGY2ZDA1OTFkZTY4ZmU5ZThjOTI1YTgyOTQ0ZThjNzI5LnBuZw--/auto/auto/85/notrim/2a918ca1a9bf1dac5b62d3deb710daff.webp,https://csgoskins.gg/items/bowie-knife-case-hardened,$132.47,$463.99
Bayonet,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iYXlvbmV0X2FxX29pbGVkX2xpZ2h0LjY3MDMxMDJlNjFhYjMyYjMyODQzYjQ1YjA2ODE5ZGRlNDcyMzY0YzcucG5n/auto/auto/85/notrim/ffbe3bfc4954f56ea9322fcd0dcb129c.webp,https://csgoskins.gg/items/bayonet-case-hardened,$216.64,$503.99
Stiletto Knife,Case Hardened,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9zdGlsZXR0b19hcV9vaWxlZF9saWdodC41YzUyYzhkYmI2ZDg0YmIxOWUwNzM4MzQ5NDg0YmZmMWUxOGViYWQzLnBuZw--/auto/auto/85/notrim/225fb5243fa4e0f0574d9b18b430c58c.webp,https://csgoskins.gg/items/stiletto-knife-case-hardened,$204.17,$501.11
