Gun,Skin,Image,Price Link,Min_Price,Max_Price
G3SG1,Desert Storm,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9oeV9kZXNlcnRfbGlnaHQuNTQ3YzZkOTM3ZWFjMWQxM2U1ZjVhMTEwMWE0NzU2OThiMmE4YzQ4ZS5wbmc-/auto/auto/85/notrim/131472f4cce30d3e64a9518c320be2b9.webp,https://csgoskins.gg/items/g3sg1-desert-storm,$11.98,$30.59
SSG 08,Detour,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9oeV9zc2cwOF9tYXJrZXJfbGlnaHQuYzZkNTg1NDZlNTQwNzI5NWU5YWU5OTIxMmI3MzkyODllYjY0NzllYy5wbmc-/auto/auto/85/notrim/fef4d1defc887bbe0fa93ca80ac175ab.webp,https://csgoskins.gg/items/ssg-08-detour,$0.07,$0.90
G3SG1,Digital Mesh,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9nc19nM3NnMV9kaXNydXB0X2xpZ2h0LjMzM2NjMTZjZjgxNWM1ZTMwZDZhYjhjOWE3ZjFmNmM1MDljMjk2ZTYucG5n/auto/auto/85/notrim/ef95f058d92b13f0db196abefa8a1d77.webp,https://csgoskins.gg/items/g3sg1-digital-mesh,$0.63,$2.50
SSG 08,Dragonfire,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9jdV9zc2cwOF9kcmFnb25maXJlX3Njb3BlX2xpZ2h0Ljk4YTMzN2UwNWUzOTVjYTk0ZGE4NDMyZWI1YTYyNzk5YjU0ZDVmOTAucG5n/auto/auto/85/notrim/0cb86d8f5487f2f6fbd2664ee52a3308.webp,https://csgoskins.gg/items/ssg-08-dragonfire,$306.72,$471.75
AWP,Dragon Lore,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfY3VfbWVkaWV2YWxfZHJhZ29uX2F3cF9saWdodC5kMDg3ZTFmZGMwNjkzMjE2Y2RhNzk2NDk0MTY3YmFlOTlmZWQ3ZmJkLnBuZw--/auto/auto/85/notrim/ae0db4407c0b01ff58570a964f7e3c3d.webp,https://csgoskins.gg/items/awp-dragon-lore,"$5,030.04","$11,675.24"
G3SG1,Dream Glade,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9jdV9nM3NnMV9nbGFkZV9saWdodC5hNWQzZTg5YWFmZGU4NDE5OWJiYzVkZjU4MDE1MGQwMzdjMTE5ZTk3LnBuZw--/auto/auto/85/notrim/12d71546a9e8d61055e77f6305538720.webp,https://csgoskins.gg/items/g3sg1-dream-glade,$0.59,$5.70
AWP,Duality,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfZ3NfYXdwX2xpbWJvX3NuYWtlX2xpZ2h0Ljc0MTYwMmRiMDY4NWVlODI4MDRiNWFmZDRjY2VjYTQ2YzdiZWZhMWQucG5n/auto/auto/85/notrim/38d961cd81a1e175959185c2cdf9e83f.webp,https://csgoskins.gg/items/awp-duality,$3.70,$15.59
AWP,Electric Hive,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfaHlfaGl2ZV9saWdodC42YTIwMzI5YWU3MjA5ZTBjYzVkNGU0MjQxMDMxN2RlMWQxMGY3MTcxLnBuZw--/auto/auto/85/notrim/a112b51ed3a22c3af068dbedb5a2f66f.webp,https://csgoskins.gg/items/awp-electric-hive,$33.35,$109.27
AWP,Elite Build,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfY3VfYXdwX21hc3RlcnlfbGlnaHQuMjE3MDI1ZjRmOWQzNDZiMjZiZTQxODgyYmRjYjg3MGUxOTEyODZjZS5wbmc-/auto/auto/85/notrim/0b80a7e9dfcc1d95248446c9c3b7de6c.webp,https://csgoskins.gg/items/awp-elite-build,$16.36,$542.63
SCAR-20,Emerald,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfYW5fZW1lcmFsZF9icmF2b19saWdodC5lZjdhY2FlYWFjZDFiMDA3MmUyNTc2YzgzNTk0NDE3NDVlYmZlOTU3LnBuZw--/auto/auto/85/notrim/674cc0f505e2c180ac2279ff61ae3abf.webp,https://csgoskins.gg/items/scar-20-emerald,$54.28,$88.14
SCAR-20,Enforcer,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfZ3Nfc2NhcjIwX2VuZm9yY2VyX2xpZ2h0LmUwYzRkZTdiYjM4YThjZDcwOGNmZTM4MWRjOGMyYzMwNjM4NjcyMDUucG5n/auto/auto/85/notrim/b43a414d3974faa8d58c4a1257db088a.webp,https://csgoskins.gg/items/scar-20-enforcer,$0.52,$5.37
AWP,Exoskeleton,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfZ3NfYXdwX2V4b3NrZWxldG9uX2xpZ2h0LjlmYzYyMzRmNjI1Mjk5N2U2MjMwY2RiMTRkZTAyM2QxYjM1NDQ1ZWEucG5n/auto/auto/85/notrim/0b12670693f4f50c2982caeb191c6097.webp,https://csgoskins.gg/items/awp-exoskeleton,$4.21,$35.02
AWP,Exothermic,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfaHllX2ZpcmV3b3JrX3BhdGNoZXNfbGlnaHQuMzY1YjM5ZDgwMDg2NjEwNmJmYWZlYjkwMDc4OGM2YTE4ZTkxMTg1Ni5wbmc-/auto/auto/85/notrim/f00fac52b0047329c891a76e0f41d204.webp,https://csgoskins.gg/items/awp-exothermic,$14.82,$78.54
AWP,Fade,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfYWFfYXdwX2ZhZGVfbGlnaHQuMWNkMzU2MTc5Y2EwNDNkODlmNzEzNjNkODViNTgwMmY5YWRmY2VlMS5wbmc-/auto/auto/85/notrim/c2b9200f81d943e886dd80bb4e64b774.webp,https://csgoskins.gg/items/awp-fade,$962.55,"$1,070.99"
AWP,Fever Dream,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfY3VfYXdwX3BzeWNob3BhdGhfbGlnaHQuNmQ2NmI4MzM4OTQ0Njc4ZjNiNjBlMTkzMGRjMTFmOWQ3NzhkMjlkZi5wbmc-/auto/auto/85/notrim/c046625c274691b12eadc63181b4b5bb.webp,https://csgoskins.gg/items/awp-fever-dream,$13.25,$26.02
SSG 08,Fever Dream,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9jdV9zc2cwOF9mZXZlcl9kcmVhbV9saWdodC5kNmFkN2EzYzZlODdiNGY1MDQ1ZTUwNjZhYmMzZWUwMTc2NjM0MDZhLnBuZw--/auto/auto/85/notrim/ceb8eb68f34e57d75817806b485599b6.webp,https://csgoskins.gg/items/ssg-08-fever-dream,$0.81,$4.76
G3SG1,Flux,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9nc19nM3NnMV9mbHV4X3B1cnBsZV9saWdodC4xMjJhYmVkMTE1NTIzNjA5MjRhNDVlZTc3YTM4MTZlZWJiNDMyZGY0LnBuZw--/auto/auto/85/notrim/6ee5e4d3de3c599f09870999dfb42f47.webp,https://csgoskins.gg/items/g3sg1-flux,$7.05,$43.00
SCAR-20,Fragments,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfZ3Nfc2Nhcl9mcmFnbWVudHNfYmxhY2tfbGlnaHQuMDI5Y2UzN2RhZjUwYjBlMTNmNjBkZDNiZDhhOTI4MzU2ZTU3YTg4Ny5wbmc-/auto/auto/85/notrim/508fa3a84933077696a0d05ff12bfe90.webp,https://csgoskins.gg/items/scar-20-fragments,$0.05,$0.51
SSG 08,Ghost Crusader,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9nc19zc2cwOF9hcm1hY29yZV9saWdodC5jZDI3YTRhYjQwMTVlNWJiZTdhYTU0ODE1ZjA0YTNjMmMyMGM5NWFhLnBuZw--/auto/auto/85/notrim/fdd285ae763cdf35896e4fd967260005.webp,https://csgoskins.gg/items/ssg-08-ghost-crusader,$0.43,$17.89
AWP,Graphite,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfYW1fY3J1bXBsZV9icmF2b19saWdodC5mNWVjYTJiNDJiNjBjNzQ0NWM0MmRkOWZmYjdjYjEwMzQ5MzlmNjVmLnBuZw--/auto/auto/85/notrim/215e5f3636c1531020654672b8153859.webp,https://csgoskins.gg/items/awp-graphite,$193.44,$194.89
G3SG1,Green Apple,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9zb19ncmVlbl9saWdodC4xMjRhNWQxN2QyYjBlOTY2NTdiN2IyZjk0OTM4ZDQ2YjJkMjA0MTYzLnBuZw--/auto/auto/85/notrim/43c565886ccd6feec07e0d95408764ae.webp,https://csgoskins.gg/items/g3sg1-green-apple,$0.05,$0.14
G3SG1,Green Cell,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9zcF9raGFraV9jYW1vX2xpZ2h0LmFlZDk5YzVjODlhMTA0ODI5ZjQ1OTY5NTkwNWJhZmJlNWU3MWE5OTQucG5n/auto/auto/85/notrim/5ff16514a48bbe2df78a6e305be3956f.webp,https://csgoskins.gg/items/g3sg1-green-cell,$0.01,$0.03
SSG 08,Green Ceramic,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zb19jZXJhbWljX2dyZWVuX3NzZzA4X2xpZ2h0LjEwOWY0NzhiNWVlZDY1YjZiZGNhNTViNWJhMGJjMjU1NDBiZWM4MGYucG5n/auto/auto/85/notrim/20e8845068880758ff45580f2beeeebb.webp,https://csgoskins.gg/items/ssg-08-green-ceramic,$0.01,$0.05
AWP,Green Energy,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfY3VlX2p1bXBfbGluZV9saWdodC42MGQwOGE4NzExMjYyYTczZDNjODNmNjFlZGY0MTdkNDRiNDM5NWYyLnBuZw--/auto/auto/85/notrim/0e3958df8d49453480933d19e042860b.webp,https://csgoskins.gg/items/awp-green-energy,$14.34,$138.00
SCAR-20,Green Marine,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfZ3Nfc2NhcjIwX3BlYWNlbWFrZXIwM19saWdodC4xYzY5MTA0NmUwZjA1ZGU5YmE2NzRjMDNlZjdmYjFlYWEwNzNiYzI3LnBuZw--/auto/auto/85/notrim/5a969230f87501164755358a0e89e729.webp,https://csgoskins.gg/items/scar-20-green-marine,$0.16,$1.33
SSG 08,Grey Smoke,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zb2NoX2Jsb3JiX2J3X2xpZ2h0LjQ0NjY5ODg2NWY1MThmNDY5ODkyZjJlMTMxMTc5OTUyODcyNGEwNWUucG5n/auto/auto/85/notrim/c26549dbf3b5b8de908d1ea9b980740f.webp,https://csgoskins.gg/items/ssg-08-grey-smoke,$0.01,$0.03
SCAR-20,Grotto,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfYXFfc2NhcjIwX2xlYWtfbGlnaHQuMzhlY2M5YWFlMzQ2Y2UyY2E2YmRiZmE1OWEyYjVlMjllN2VmMmI3NC5wbmc-/auto/auto/85/notrim/fdd7ca8ab119abb31d6ff728bb7e151c.webp,https://csgoskins.gg/items/scar-20-grotto,$0.24,$0.78
AWP,Gungnir,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfZ3NfYXdwX2d1bmduaXJfbGlnaHQuM2JjNzc5ODllYzFmYzdjNmY0YjA5ZmY5YjMxMzUzMDc5NGY5MjMwOS5wbmc-/auto/auto/85/notrim/b53f503ad5814e87112c646c693e8ccd.webp,https://csgoskins.gg/items/awp-gungnir,"$7,273.77","$12,981.64"
SSG 08,Halftone Whorl,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9odF9zd2lybF9zc2cwOF9saWdodC5kMmI4ODY0OGU3MzhlOGNkZThlZTVjY2Q0ZDczYTBkZWFiMTU5NmRhLnBuZw--/auto/auto/85/notrim/a522f9de8bcef1d1a8df579f26a1608c.webp,https://csgoskins.gg/items/ssg-08-halftone-whorl,$0.20,$0.54
SSG 08,Hand Brake,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9nc19zc2cwOF9jaGVja2VyX2xpZ2h0Ljk3Y2NjMTgwMjhmMzdhYWQxMzE5MzgzNzBhNzE3ZTNjODc1NmM3ZGUucG5n/auto/auto/85/notrim/e65cd22e068b881ff5454b0538dfcb72.webp,https://csgoskins.gg/items/ssg-08-hand-brake,$0.22,$1.59
G3SG1,High Seas,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9nc19nM3NnMV9idWNjYW5lZXJfbGlnaHQuODE1NTU1NjI3ZThiZjE3MzdiM2NkN2UyZDM0YzEwMTE2M2NkYmU1Mi5wbmc-/auto/auto/85/notrim/085dd15b6b7125b3958f5c156ae2d92d.webp,https://csgoskins.gg/items/g3sg1-high-seas,$0.67,$8.43
G3SG1,Hunter,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9nc19nM3NnMV9jZXRtZV9yZWR1eF9saWdodC5lMWJmZTM0MzQ5OWVhZjc5NWE5MmJlOTgwMjc0NjM5YmM5NjU2NDliLnBuZw--/auto/auto/85/notrim/b99ab1a0d718473a1e551eb8b705b433.webp,https://csgoskins.gg/items/g3sg1-hunter,$0.12,$0.91
AWP,Hyper Beast,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfY3VfYXdwX2h5cGVyX2JlYXN0X2xpZ2h0Ljk1YWRjNTkyNTc5ZTJkYjNlMmZjNzU4MDkxZjU0MGM4ZWY2NGY1ZTYucG5n/auto/auto/85/notrim/89acc67d70a37ad44210b6ac243ed05f.webp,https://csgoskins.gg/items/awp-hyper-beast,$33.26,$210.69
AWP,Ice Coaled,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfYXdwX2ljZV9jb2FsZWRfbGlnaHQuZjY0MGNiOWE1NmVlYzMxYmQ5ZmI2ZmU1Zjk2NDBiYjYwOWJkNzIwOS5wbmc-/auto/auto/85/notrim/b45a556bc4ff7ee4f1938d056b28f6dc.webp,https://csgoskins.gg/items/awp-ice-coaled,$7.08,$63.39
SSG 08,Jungle Dashed,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zcF90YXBlX3Nob3J0X2p1bmdsZV9saWdodC4zY2MzMjhlN2MxZWNiY2JkNjg4ZjNiNjAwNTAxNGRhOTdjNTJmMTA0LnBuZw--/auto/auto/85/notrim/e125c5e20f5b0d6f9134ba69979bb611.webp,https://csgoskins.gg/items/ssg-08-jungle-dashed,$0.53,$9.58
G3SG1,Jungle Dashed,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9zcF90YXBlX3Nob3J0X2p1bmdsZV9saWdodC43YTJiMjVkM2FjNjYwNTdlNTE3ZTdkNzM5NmZkNWY5ZGU2N2ZkODBhLnBuZw--/auto/auto/85/notrim/02de5d9cc9f5b1de5a3eedaa44352e2e.webp,https://csgoskins.gg/items/g3sg1-jungle-dashed,$0.01,$0.40
SCAR-20,Jungle Slipstream,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfaHlfc2NhcjIwX2p1bmdsZV9zbGlwc3RyZWFtX2xpZ2h0LjJhNWNiYzA4OGVjMjFkYzQ1MTljZWVkMTY1NTcwZTRhMmNhOThmYjQucG5n/auto/auto/85/notrim/c158c6bc6fa01aec57b7d1e866bfb85d.webp,https://csgoskins.gg/items/scar-20-jungle-slipstream,$0.15,$0.48
G3SG1,Keeping Tabs,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9jdV9nM3NnMV90YWN0aWNhbG1hcF9saWdodC5lNmFkZjAwNWFjYjVlMTY1NzIwOThjMDExYmIyZmViNWY3OWEyMjk0LnBuZw--/auto/auto/85/notrim/4ebf5b79bafb6c5df585e49f76d2bb11.webp,https://csgoskins.gg/items/g3sg1-keeping-tabs,$0.62,$3.42
SSG 08,Lichen Dashed,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9zcF9zaG9ydF90YXBlX2xpZ2h0LjExNTU4MjUzYzdlNjJkN2RiOTQ5NmJlNWMzZjlmMWVkNGUzYWNkMjAucG5n/auto/auto/85/notrim/b268160451be0706c643b7b1ada0b6c0.webp,https://csgoskins.gg/items/ssg-08-lichen-dashed,$1.53,$49.53
AWP,Lightning Strike,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfYW1fbGlnaHRuaW5nX2F3cF9saWdodC5lZjU0ODcxOTU5YjY1NjE0MWIyNDY5MTI1NmRiYjFkNTQ5YjFlZmJhLnBuZw--/auto/auto/85/notrim/12c1e08907cf2fb660228a4ad6b33c80.webp,https://csgoskins.gg/items/awp-lightning-strike,$560.10,$567.33
AWP,LongDog,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfYXdwX2xvbmdkb2dfbGlnaHQuZDJkNmRkMzk5MjU3OTc3OTBmNWM3NGE5YjY2ZjEwMjQyYzliODkyYS5wbmc-/auto/auto/85/notrim/d8e26a7dc643e3d0f073bcb5ab1999b2.webp,https://csgoskins.gg/items/awp-longdog,$94.86,"$1,357.56"
SCAR-20,Magna Carta,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfaHlfYXV0aG9yaXR5X3B1cnBsZV9saWdodC44Y2MwMjFlODNlMzZhOTdkNDYyMDI4OGRlZDBhYWUzZmRmYzU1NTIxLnBuZw--/auto/auto/85/notrim/92076294d6678e25a7b3c4291aad0e1e.webp,https://csgoskins.gg/items/scar-20-magna-carta,$14.55,$18.29
SSG 08,Mainframe 001,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9jdV9zc2cwOF9tYWluZnJhbWVfbGlnaHQuNTJhMWI5YWRjNDVkNGIyYzQyYTMyZGEzMzIwZjM5MmRhZmYyNzMyNy5wbmc-/auto/auto/85/notrim/57791eaec277a61b7619e336df16c2bd.webp,https://csgoskins.gg/items/ssg-08-mainframe-001,$0.06,$0.84
AWP,Man-o'-war,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfYW1fYXdwX2dsb3J5X2xpZ2h0LjkyNWI4ODE2ZmZjM2ExMTNmOTYzYmM2YjU5ODkxYzVmNzBiZjY4M2YucG5n/auto/auto/85/notrim/726114d27c0ceb272b220b6653d94c67.webp,https://csgoskins.gg/items/awp-man-o-war,$116.64,$116.76
SSG 08,Mayan Dreams,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9oeV9tYXlhbl9kcmVhbXNfYnJhdm9fbGlnaHQuOWM1N2I3ZjA1YTg4ZTA5NjAzNWM0MThjMGZkY2QzZGZmNmNkYTYwNC5wbmc-/auto/auto/85/notrim/eacbedc21c67c7a4b31fe083642854e5.webp,https://csgoskins.gg/items/ssg-08-mayan-dreams,$4.13,$80.69
